Date,Community,Year,Month,Day,Hour,Minute,Age,Sex,Race,Latitude,Longitude,Location,ZIP_CODE
2021-07-11 20:10:00,South Shore,2021,7,11,20,10,40-49,M,BLK,41.76656966894669,-87.57403854747082,POINT (-87.574038547471 41.766569668947),60649.0
2021-07-12 22:37:00,West Englewood,2021,7,12,22,37,30-39,M,BLK,41.78379165414193,-87.65519534612034,POINT (-87.65519534612 41.783791654142),60636.0
2021-07-13 17:15:00,Englewood,2021,7,13,17,15,20-29,M,BLK,41.76642966894669,-87.63687854747083,POINT (-87.636878547471 41.766429668947),60621.0
2021-07-14 18:42:00,North Lawndale,2021,7,14,18,42,20-29,M,BLK,41.85896309585807,-87.70868094130077,POINT (-87.708680941301 41.858963095858),60623.0
2021-07-14 19:18:00,Austin,2021,7,14,19,18,30-39,F,WWH,41.87757834585807,-87.74213465387966,POINT (-87.74213465388 41.877578345858),60644.0
2021-07-15 02:39:00,North Lawndale,2021,7,15,2,39,20-29,M,BLK,41.86170834585807,-87.72196534612034,POINT (-87.72196534612 41.861708345858),60623.0
2021-07-16 23:57:00,Austin,2021,7,16,23,57,20-29,M,BLK,41.89313165414193,-87.75828534612035,POINT (-87.75828534612 41.893131654142),60644.0
2021-07-18 12:48:00,Austin,2021,7,18,12,48,30-39,M,BLK,41.89566966894669,-87.74835854747083,POINT (-87.748358547471 41.895669668947),60651.0
2021-07-18 19:32:00,Austin,2021,7,18,19,32,30-39,M,BLK,41.89538690414193,-87.76499905869923,POINT (-87.764999058699 41.895386904142),60651.0
2021-07-18 22:11:00,Austin,2021,7,18,22,11,30-39,M,BLK,41.89745309585807,-87.75185094130077,POINT (-87.751850941301 41.897453095858),60651.0
2021-07-21 18:04:00,North Lawndale,2021,7,21,18,4,0-19,M,BLK,41.86253690414193,-87.70930094130077,POINT (-87.709300941301 41.862536904142),60623.0
2021-07-21 18:04:00,North Lawndale,2021,7,21,18,4,0-19,M,BLK,41.86253690414193,-87.70930094130077,POINT (-87.709300941301 41.862536904142),60623.0
2021-07-23 19:33:00,South Shore,2021,7,23,19,33,0-19,M,BLK,41.76706834585807,-87.57294534612033,POINT (-87.57294534612 41.767068345858),60649.0
2021-07-24 01:14:00,Englewood,2021,7,24,1,14,0-19,M,BLK,41.77007309585807,-87.64683094130076,POINT (-87.646830941301 41.770073095858),60621.0
2021-07-24 01:15:00,Austin,2021,7,24,1,15,30-39,M,BLK,41.91300966894669,-87.77868854747082,POINT (-87.778688547471 41.913009668947),60639.0
2021-07-24 13:47:00,Austin,2021,7,24,13,47,0-19,M,BLK,41.89868834585807,-87.75340534612035,POINT (-87.75340534612 41.898688345858),60651.0
2021-07-25 17:48:00,Humboldt Park,2021,7,25,17,48,30-39,M,BLK,41.8954605,-87.7116,POINT (-87.7116 41.8954605),60651.0
2021-07-27 21:21:00,North Lawndale,2021,7,27,21,21,40-49,M,BLK,41.8603805,-87.71756,POINT (-87.71756 41.8603805),60623.0
2021-07-28 14:18:00,North Lawndale,2021,7,28,14,18,20-29,M,BLK,41.85879165414193,-87.72386465387966,POINT (-87.72386465388 41.858791654142),60623.0
2021-07-28 14:18:00,North Lawndale,2021,7,28,14,18,50-59,M,BLK,41.85879165414193,-87.72386465387966,POINT (-87.72386465388 41.858791654142),60623.0
2021-07-29 12:50:00,Englewood,2021,7,29,12,50,20-29,M,BLK,41.77540165414193,-87.64769534612034,POINT (-87.64769534612 41.775401654142),60621.0
2021-07-29 17:45:00,Englewood,2021,7,29,17,45,40-49,M,BLK,41.78292966894669,-87.65063854747082,POINT (-87.650638547471 41.782929668947),60621.0
2021-07-31 00:17:00,North Lawndale,2021,7,31,0,17,30-39,M,BLK,41.85227834585807,-87.73266534612034,POINT (-87.73266534612 41.852278345858),60623.0
2021-07-31 10:03:00,Humboldt Park,2021,7,31,10,3,20-29,M,BLK,41.89514309585807,-87.71953094130077,POINT (-87.719530941301 41.895143095858),60624.0
2021-08-01 00:20:00,South Shore,2021,8,1,0,20,30-39,M,BLK,41.76400834585807,-87.57902465387966,POINT (-87.57902465388 41.764008345858),60649.0
2021-08-04 18:33:00,South Shore,2021,8,4,18,33,40-49,F,BLK,41.75197834585807,-87.57907465387966,POINT (-87.57907465388 41.751978345858),60649.0
2021-08-05 14:02:00,South Shore,2021,8,5,14,2,20-29,M,BLK,41.76524966894669,-87.57904854747082,POINT (-87.579048547471 41.765249668947),60649.0
2021-08-06 21:21:00,Humboldt Park,2021,8,6,21,21,30-39,M,WWH,41.90338309585807,-87.71229094130076,POINT (-87.712290941301 41.903383095858),60651.0
2021-08-06 21:50:00,South Shore,2021,8,6,21,50,30-39,M,BLK,41.77309165414193,-87.58212534612034,POINT (-87.58212534612 41.773091654142),60649.0
2021-08-08 11:41:00,Austin,2021,8,8,11,41,30-39,M,BLK,41.89861834585807,-87.76062465387966,POINT (-87.76062465388 41.898618345858),60651.0
2021-08-11 15:57:00,Englewood,2021,8,11,15,57,0-19,M,BLK,41.78532309585807,-87.65140905869923,POINT (-87.651409058699 41.785323095858),60621.0
2021-08-11 16:18:00,West Englewood,2021,8,11,16,18,40-49,M,BLK,41.78053309585807,-87.66168094130077,POINT (-87.661680941301 41.780533095858),60636.0
2021-08-11 19:50:00,Austin,2021,8,11,19,50,20-29,M,BLK,41.91318834585807,-87.77680534612034,POINT (-87.77680534612 41.913188345858),60639.0
2021-08-13 06:09:00,Humboldt Park,2021,8,13,6,9,20-29,M,BLK,41.89940966894668,-87.72130854747083,POINT (-87.721308547471 41.899409668947),60651.0
2021-08-13 17:30:00,West Englewood,2021,8,13,17,30,30-39,M,BLK,41.77833834585807,-87.67055534612034,POINT (-87.67055534612 41.778338345858),60636.0
2021-08-14 08:29:00,Humboldt Park,2021,8,14,8,29,20-29,M,BLK,41.89765690414193,-87.72453094130077,POINT (-87.724530941301 41.897656904142),60651.0
2021-08-14 12:39:00,Humboldt Park,2021,8,14,12,39,50-59,M,BLK,41.90459834585807,-87.72692534612034,POINT (-87.72692534612 41.904598345858),60651.0
2021-08-16 12:36:00,Austin,2021,8,16,12,36,20-29,M,BLK,41.91259360585807,-87.75220252612034,POINT (-87.75220252612 41.912593605858),60639.0
2021-08-16 12:36:00,Austin,2021,8,16,12,36,20-29,M,BLK,41.91259360585807,-87.75220252612034,POINT (-87.75220252612 41.912593605858),60639.0
2021-08-17 13:56:00,Austin,2021,8,17,13,56,30-39,M,BLK,41.88601834585807,-87.74687465387966,POINT (-87.74687465388 41.886018345858),60644.0
2021-08-20 11:13:00,Austin,2021,8,20,11,13,20-29,M,BLK,41.88062309585807,-87.76526094130077,POINT (-87.765260941301 41.880623095858),60644.0
2021-08-21 02:54:00,Austin,2021,8,21,2,54,60-69,F,BLK,41.87979690414193,-87.75272094130077,POINT (-87.752720941301 41.879796904142),60644.0
2021-08-21 02:54:00,Austin,2021,8,21,2,54,50-59,M,BLK,41.87979690414193,-87.75272094130077,POINT (-87.752720941301 41.879796904142),60644.0
2021-08-25 22:15:00,North Lawndale,2021,8,25,22,15,30-39,M,BLK,41.86564690414193,-87.71939905869924,POINT (-87.719399058699 41.865646904142),60623.0
2021-08-27 23:57:00,Englewood,2021,8,27,23,57,20-29,M,BLK,41.78738309585807,-87.64620094130076,POINT (-87.646200941301 41.787383095858),60621.0
2021-08-29 02:18:00,Humboldt Park,2021,8,29,2,18,20-29,M,BLK,41.8991105,-87.71875,POINT (-87.71875 41.8991105),60651.0
2021-08-30 01:50:00,South Shore,2021,8,30,1,50,50-59,M,BLK,41.75701834585807,-87.55387534612034,POINT (-87.55387534612 41.757018345858),60649.0
2021-09-01 05:15:00,North Lawndale,2021,9,1,5,15,40-49,M,BLK,41.86775966894668,-87.72571854747082,POINT (-87.725718547471 41.867759668947),60624.0
2021-09-01 07:33:00,Humboldt Park,2021,9,1,7,33,30-39,M,BLK,41.89613884194669,-87.70332569247083,POINT (-87.703325692471 41.896138841947),60612.0
2021-09-01 22:00:00,Austin,2021,9,1,22,0,30-39,M,BLK,41.88349966894668,-87.75342854747082,POINT (-87.753428547471 41.883499668947),60644.0
2021-09-02 23:21:00,West Englewood,2021,9,2,23,21,20-29,M,BLK,41.76419690414193,-87.67400094130078,POINT (-87.674000941301 41.764196904142),60636.0
2021-09-04 20:44:00,North Lawndale,2021,9,4,20,44,30-39,M,BLK,41.86203165414193,-87.73303465387966,POINT (-87.73303465388 41.862031654142),60623.0
2021-09-04 23:48:00,North Lawndale,2021,9,4,23,48,40-49,M,BLK,41.85828165414193,-87.71548534612035,POINT (-87.71548534612 41.858281654142),60623.0
2021-09-05 03:40:00,South Shore,2021,9,5,3,40,20-29,M,WWH,41.76303309585807,-87.58422094130077,POINT (-87.584220941301 41.763033095858),60649.0
2021-09-05 14:45:00,South Shore,2021,9,5,14,45,20-29,M,BLK,41.75277690414193,-87.57398905869923,POINT (-87.573989058699 41.752776904142),60649.0
2021-09-05 17:21:00,South Shore,2021,9,5,17,21,30-39,M,BLK,41.76674966894669,-87.56273854747083,POINT (-87.562738547471 41.766749668947),60649.0
2021-09-08 16:37:00,Austin,2021,9,8,16,37,20-29,M,BLK,41.8726905,-87.74355,POINT (-87.74355 41.8726905),60644.0
2021-09-10 13:00:00,Austin,2021,9,10,13,0,20-29,M,BLK,41.87808165414193,-87.76295534612034,POINT (-87.76295534612 41.878081654142),60644.0
2021-09-15 03:53:00,Humboldt Park,2021,9,15,3,53,20-29,M,WWH,41.89823690414193,-87.73704094130076,POINT (-87.737040941301 41.898236904142),60651.0
2021-09-15 13:48:00,Humboldt Park,2021,9,15,13,48,40-49,M,BLK,41.90253834585807,-87.72657534612034,POINT (-87.72657534612 41.902538345858),60651.0
2021-09-16 18:43:00,Austin,2021,9,16,18,43,20-29,M,BLK,41.89093690414193,-87.76484094130076,POINT (-87.764840941301 41.890936904142),60644.0
2021-09-16 21:13:00,Englewood,2021,9,16,21,13,20-29,M,BLK,41.78329165414193,-87.65401465387966,POINT (-87.65401465388 41.783291654142),60621.0
2021-09-18 00:15:00,North Lawndale,2021,9,18,0,15,30-39,M,BLK,41.85451309585807,-87.71199094130077,POINT (-87.711990941301 41.854513095858),60623.0
2021-09-18 00:15:00,North Lawndale,2021,9,18,0,15,20-29,M,BLK,41.85451309585807,-87.71199094130077,POINT (-87.711990941301 41.854513095858),60623.0
2021-09-19 03:51:00,Englewood,2021,9,19,3,51,20-29,M,WWH,41.79054690414193,-87.62886094130077,POINT (-87.628860941301 41.790546904142),60621.0
2021-09-21 05:30:00,South Shore,2021,9,21,5,30,30-39,M,BLK,41.75819309585807,-87.56044905869923,POINT (-87.560449058699 41.758193095858),60649.0
2021-09-23 00:28:00,Austin,2021,9,23,0,28,20-29,M,BLK,41.89526690414193,-87.77191094130077,POINT (-87.771910941301 41.895266904142),60651.0
2021-09-23 17:19:00,North Lawndale,2021,9,23,17,19,20-29,M,BLK,41.85054165414193,-87.73288534612034,POINT (-87.73288534612 41.850541654142),60623.0
2021-09-23 23:46:00,West Englewood,2021,9,23,23,46,40-49,M,BLK,41.77511165414193,-87.67196534612034,POINT (-87.67196534612 41.775111654142),60636.0
2021-09-24 22:51:00,South Shore,2021,9,24,22,51,0-19,M,BLK,41.76372834585807,-87.57750534612035,POINT (-87.57750534612 41.763728345858),60649.0
2021-09-26 11:52:00,Humboldt Park,2021,9,26,11,52,20-29,M,BLK,41.89521690414193,-87.71429905869923,POINT (-87.714299058699 41.895216904142),60651.0
2021-09-26 12:11:00,Austin,2021,9,26,12,11,50-59,F,BLK,41.90385309585807,-87.76059094130076,POINT (-87.760590941301 41.903853095858),60651.0
2021-09-27 01:40:00,Humboldt Park,2021,9,27,1,40,30-39,M,WWH,41.89607165414193,-87.72058534612034,POINT (-87.72058534612 41.896071654142),60651.0
2021-09-28 13:14:00,North Lawndale,2021,9,28,13,14,20-29,M,BLK,41.86033309585807,-87.70872094130077,POINT (-87.708720941301 41.860333095858),60623.0
2021-10-01 10:37:00,Austin,2021,10,1,10,37,30-39,M,BLK,41.90280690414193,-87.77407094130076,POINT (-87.774070941301 41.902806904142),60651.0
2021-10-01 12:43:00,Englewood,2021,10,1,12,43,20-29,M,WWH,41.76808966894669,-87.64690854747082,POINT (-87.646908547471 41.768089668947),60621.0
2021-10-03 15:04:00,North Lawndale,2021,10,3,15,4,40-49,M,BLK,41.86251834585807,-87.71133465387966,POINT (-87.71133465388 41.862518345858),60623.0
2021-10-04 13:25:00,North Lawndale,2021,10,4,13,25,20-29,F,BLK,41.86532690414193,-87.73331094130077,POINT (-87.733310941301 41.865326904142),60623.0
2021-10-10 00:43:00,Austin,2021,10,10,0,43,30-39,M,BLK,41.89350690414193,-87.75475905869924,POINT (-87.754759058699 41.893506904142),60644.0
2021-10-13 16:20:00,Austin,2021,10,13,16,20,20-29,M,BLK,41.90385309585807,-87.74734094130076,POINT (-87.747340941301 41.903853095858),60651.0
2021-10-15 06:30:00,South Shore,2021,10,15,6,30,20-29,M,BLK,41.76384309585807,-87.56687905869923,POINT (-87.566879058699 41.763843095858),60649.0
2021-10-18 21:49:00,Austin,2021,10,18,21,49,30-39,M,BLK,41.87867690414193,-87.74275094130077,POINT (-87.742750941301 41.878676904142),60644.0
2021-10-19 07:50:00,Austin,2021,10,19,7,50,60-69,M,BLK,41.87546309585807,-87.74009094130076,POINT (-87.740090941301 41.875463095858),60644.0
2021-10-21 13:57:00,Humboldt Park,2021,10,21,13,57,40-49,M,BLK,41.89490834585807,-87.72513534612034,POINT (-87.72513534612 41.894908345858),60624.0
2021-10-23 10:42:00,West Englewood,2021,10,23,10,42,30-39,M,BLK,41.76178309585807,-87.65498094130076,POINT (-87.654980941301 41.761783095858),60636.0
2021-10-25 10:48:00,West Englewood,2021,10,25,10,48,20-29,M,BLK,41.78547767194669,-87.66086596347083,POINT (-87.660865963471 41.785477671947),60636.0
2021-10-26 18:54:00,Englewood,2021,10,26,18,54,70-79,M,BLK,41.76813309585807,-87.65216905869923,POINT (-87.652169058699 41.768133095858),60621.0
2021-10-27 01:34:00,South Shore,2021,10,27,1,34,30-39,M,BLK,41.76825309585807,-87.58707094130077,POINT (-87.587070941301 41.768253095858),60637.0
2021-10-27 13:26:00,Humboldt Park,2021,10,27,13,26,20-29,M,BLK,41.89462165414193,-87.71292534612034,POINT (-87.71292534612 41.894621654142),60624.0
2021-10-28 02:03:00,Austin,2021,10,28,2,3,30-39,M,BLK,41.87755165414193,-87.75016534612034,POINT (-87.75016534612 41.877551654142),60644.0
2021-10-30 15:26:00,Austin,2021,10,30,15,26,20-29,M,BLK,41.87053309585807,-87.77057094130078,POINT (-87.770570941301 41.870533095858),60644.0
2021-11-01 23:38:00,Austin,2021,11,1,23,38,40-49,M,BLK,41.88161165414193,-87.75988465387965,POINT (-87.75988465388 41.881611654142),60644.0
2021-11-03 12:29:00,Austin,2021,11,3,12,29,50-59,M,BLK,41.91055309585807,-87.75278905869924,POINT (-87.752789058699 41.910553095858),60639.0
2021-11-05 17:36:00,West Englewood,2021,11,5,17,36,20-29,M,BLK,41.76469165414193,-87.67744534612034,POINT (-87.67744534612 41.764691654142),60636.0
2021-11-05 23:50:00,Austin,2021,11,5,23,50,20-29,M,BLK,41.87852834585807,-87.75704534612034,POINT (-87.75704534612 41.878528345858),60644.0
2021-11-07 17:51:00,Englewood,2021,11,7,17,51,30-39,M,BLK,41.77347834585807,-87.64336465387966,POINT (-87.64336465388 41.773478345858),60621.0
2021-11-08 09:13:00,Humboldt Park,2021,11,8,9,13,40-49,M,BLK,41.90198049999999,-87.72358,POINT (-87.72358 41.9019805),60651.0
2021-11-08 22:59:00,Humboldt Park,2021,11,8,22,59,30-39,M,BLK,41.89186165414193,-87.71348465387966,POINT (-87.71348465388 41.891861654142),60624.0
2021-11-09 14:51:00,North Lawndale,2021,11,9,14,51,30-39,M,BLK,41.85270834585807,-87.72381534612035,POINT (-87.72381534612 41.852708345858),60623.0
2021-11-09 16:05:00,Austin,2021,11,9,16,5,30-39,M,BLK,41.88532966894668,-87.76473854747083,POINT (-87.764738547471 41.885329668947),60644.0
2021-11-13 07:24:00,Humboldt Park,2021,11,13,7,24,30-39,M,BLK,41.89445165414193,-87.71966465387966,POINT (-87.71966465388 41.894451654142),60624.0
2021-11-13 18:45:00,Austin,2021,11,13,18,45,20-29,M,BLK,41.88211309585807,-87.75255905869923,POINT (-87.752559058699 41.882113095858),60644.0
2021-11-14 00:06:00,Austin,2021,11,14,0,6,20-29,M,BLK,41.90956834585807,-87.77357465387966,POINT (-87.77357465388 41.909568345858),60639.0
2021-11-17 00:49:00,North Lawndale,2021,11,17,0,49,30-39,M,BLK,41.86636690414193,-87.72997094130076,POINT (-87.729970941301 41.866366904142),60624.0
2021-11-17 20:11:00,Englewood,2021,11,17,20,11,20-29,M,BLK,41.79128966894668,-87.65449854747082,POINT (-87.654498547471 41.791289668947),60621.0
2021-11-19 21:33:00,West Englewood,2021,11,19,21,33,40-49,M,BLK,41.76450309585807,-87.67484905869924,POINT (-87.674849058699 41.764503095858),60636.0
2021-11-20 13:42:00,North Lawndale,2021,11,20,13,42,20-29,M,BLK,41.86630834585807,-87.72078465387966,POINT (-87.72078465388 41.866308345858),60623.0
2021-11-21 16:27:00,South Shore,2021,11,21,16,27,20-29,M,BLK,41.77170690414193,-87.57320905869923,POINT (-87.573209058699 41.771706904142),60649.0
2021-11-27 23:10:00,Austin,2021,11,27,23,10,30-39,M,BLK,41.8881605,-87.74936,POINT (-87.74936 41.8881605),60644.0
2021-12-03 19:19:00,South Shore,2021,12,3,19,19,20-29,F,BLK,41.76529690414193,-87.58232094130076,POINT (-87.582320941301 41.765296904142),60649.0
2021-12-04 20:03:00,Englewood,2021,12,4,20,3,0-19,M,BLK,41.78007966894668,-87.65393854747082,POINT (-87.653938547471 41.780079668947),60621.0
2021-12-09 10:24:00,Austin,2021,12,9,10,24,20-29,F,BLK,41.91635509585807,-87.79062045712034,POINT (-87.79062045712 41.916355095858),60707.0
2021-12-12 15:35:00,South Shore,2021,12,12,15,35,40-49,M,BLK,41.75785690414193,-87.56647905869923,POINT (-87.566479058699 41.757856904142),60649.0
2021-12-13 19:27:00,North Lawndale,2021,12,13,19,27,30-39,M,BLK,41.85806165414193,-87.72679465387967,POINT (-87.72679465388 41.858061654142),60623.0
2021-12-14 16:25:00,Austin,2021,12,14,16,25,20-29,M,BLK,41.89497834585807,-87.75916465387967,POINT (-87.75916465388 41.894978345858),60644.0
2021-12-18 16:43:00,Austin,2021,12,18,16,43,50-59,F,BLK,41.87548690414193,-87.74564094130076,POINT (-87.745640941301 41.875486904142),60644.0
2021-12-22 16:46:00,South Shore,2021,12,22,16,46,20-29,M,BLK,41.76724966894668,-87.57509854747082,POINT (-87.575098547471 41.767249668947),60649.0
2021-12-23 22:06:00,Englewood,2021,12,23,22,6,50-59,M,BLK,41.79269165414193,-87.64448534612033,POINT (-87.64448534612 41.792691654142),60621.0
2022-01-01 05:24:00,West Englewood,2022,1,1,5,24,20-29,M,BLK,41.78430690414193,-87.66058094130076,POINT (-87.660580941301 41.784306904142),60636.0
2022-01-01 08:53:00,Humboldt Park,2022,1,1,8,53,20-29,F,WWH,41.89931165414193,-87.72103465387966,POINT (-87.72103465388 41.899311654142),60651.0
2022-01-02 23:12:00,Austin,2022,1,2,23,12,20-29,M,BLK,41.87454165414193,-87.75549465387967,POINT (-87.75549465388 41.874541654142),60644.0
2022-01-02 23:25:00,Englewood,2022,1,2,23,25,0-19,M,BLK,41.79255165414193,-87.65269534612034,POINT (-87.65269534612 41.792551654142),60621.0
2022-01-10 22:00:00,Austin,2022,1,10,22,0,40-49,M,BLK,41.88922309585807,-87.75548905869923,POINT (-87.755489058699 41.889223095858),60644.0
2022-01-12 20:54:00,West Englewood,2022,1,12,20,54,0-19,M,BLK,41.76198966894668,-87.66180854747083,POINT (-87.661808547471 41.761989668947),60636.0
2022-01-14 23:30:00,Humboldt Park,2022,1,14,23,30,30-39,M,BLK,41.89526165414193,-87.70686534612034,POINT (-87.70686534612 41.895261654142),60612.0
2022-01-15 12:14:00,Austin,2022,1,15,12,14,20-29,M,BLK,41.91062309585807,-87.77232094130076,POINT (-87.772320941301 41.910623095858),60639.0
2022-01-17 06:35:00,Humboldt Park,2022,1,17,6,35,20-29,M,BLK,41.90252834585807,-87.72078534612034,POINT (-87.72078534612 41.902528345858),60651.0
2022-01-20 17:30:00,Austin,2022,1,20,17,30,20-29,M,BLK,41.90132834585807,-87.76353465387966,POINT (-87.76353465388 41.901328345858),60651.0
2022-01-20 17:30:00,Austin,2022,1,20,17,30,20-29,M,BLK,41.90132834585807,-87.76353465387966,POINT (-87.76353465388 41.901328345858),60651.0
2022-01-23 03:43:00,South Shore,2022,1,23,3,43,40-49,M,BLK,41.76611834585807,-87.58047534612034,POINT (-87.58047534612 41.766118345858),60649.0
2022-01-23 03:43:00,South Shore,2022,1,23,3,43,30-39,M,BLK,41.76611834585807,-87.58047534612034,POINT (-87.58047534612 41.766118345858),60649.0
2022-01-26 20:09:00,North Lawndale,2022,1,26,20,9,30-39,M,BLK,41.86520834585807,-87.70591534612034,POINT (-87.70591534612 41.865208345858),60623.0
2022-01-30 01:58:00,North Lawndale,2022,1,30,1,58,30-39,M,WWH,41.86748309585807,-87.73916905869923,POINT (-87.739169058699 41.867483095858),60624.0
2022-02-01 12:10:00,West Englewood,2022,2,1,12,10,20-29,M,BLK,41.77123834585807,-87.67356465387967,POINT (-87.67356465388 41.771238345858),60636.0
2022-02-08 16:06:00,Englewood,2022,2,8,16,6,30-39,F,BLK,41.76010165414193,-87.64277465387966,POINT (-87.64277465388 41.760101654142),60621.0
2022-02-08 16:06:00,Englewood,2022,2,8,16,6,30-39,M,BLK,41.76010165414193,-87.64277465387966,POINT (-87.64277465388 41.760101654142),60621.0
2022-02-09 12:39:00,South Shore,2022,2,9,12,39,20-29,M,BLK,41.77113690414193,-87.58437905869923,POINT (-87.584379058699 41.771136904142),60649.0
2022-02-09 17:44:00,Austin,2022,2,9,17,44,20-29,M,BLK,41.8736305,-87.74365,POINT (-87.74365 41.8736305),60644.0
2022-02-13 17:25:00,Austin,2022,2,13,17,25,20-29,M,BLK,41.88055966894669,-87.77422854747083,POINT (-87.774228547471 41.880559668947),60644.0
2022-02-17 09:07:00,West Englewood,2022,2,17,9,7,0-19,M,BLK,41.78882964994669,-87.66698055947082,POINT (-87.666980559471 41.788829649947),60636.0
2022-02-19 21:11:00,Austin,2022,2,19,21,11,20-29,M,BLK,41.89754165414193,-87.76126465387966,POINT (-87.76126465388 41.897541654142),60651.0
2022-02-26 08:43:00,South Shore,2022,2,26,8,43,30-39,M,BLK,41.77369309585807,-87.58857905869924,POINT (-87.588579058699 41.773693095858),60637.0
2022-02-28 23:22:00,Austin,2022,2,28,23,22,20-29,M,BLK,41.87714309585807,-87.76435905869923,POINT (-87.764359058699 41.877143095858),60644.0
2022-03-07 14:49:00,Englewood,2022,3,7,14,49,0-19,M,BLK,41.77385165414193,-87.64920465387966,POINT (-87.64920465388 41.773851654142),60621.0
2022-03-07 15:03:00,South Shore,2022,3,7,15,3,30-39,F,BLK,41.77277690414193,-87.57636094130076,POINT (-87.576360941301 41.772776904142),60649.0
2022-03-08 19:31:00,Humboldt Park,2022,3,8,19,31,30-39,M,BLK,41.89717165414193,-87.72018534612035,POINT (-87.72018534612 41.897171654142),60651.0
2022-03-08 19:31:00,Humboldt Park,2022,3,8,19,31,30-39,M,BLK,41.89717165414193,-87.72018534612035,POINT (-87.72018534612 41.897171654142),60651.0
2022-03-09 23:48:00,South Shore,2022,3,9,23,48,20-29,M,BLK,41.76136690414193,-87.56493905869924,POINT (-87.564939058699 41.761366904142),60649.0
2022-03-13 15:48:00,West Englewood,2022,3,13,15,48,30-39,M,BLK,41.77275165414193,-87.66622465387965,POINT (-87.66622465388 41.772751654142),60636.0
2022-03-17 13:52:00,Humboldt Park,2022,3,17,13,52,30-39,M,BLK,41.89745165414193,-87.71336465387967,POINT (-87.71336465388 41.897451654142),60651.0
2022-03-17 22:55:00,North Lawndale,2022,3,17,22,55,0-19,M,BLK,41.86104165414193,-87.73544465387965,POINT (-87.73544465388 41.861041654142),60623.0
2022-03-21 15:13:00,South Shore,2022,3,21,15,13,20-29,M,BLK,41.75144165414193,-87.58237465387965,POINT (-87.58237465388 41.751441654142),60649.0
2022-03-21 15:13:00,South Shore,2022,3,21,15,13,30-39,M,BLK,41.75144165414193,-87.58237465387965,POINT (-87.58237465388 41.751441654142),60649.0
2022-03-22 18:01:00,South Shore,2022,3,22,18,1,30-39,M,BLK,41.76184569585807,-87.57614544787965,POINT (-87.57614544788 41.761845695858),60649.0
2022-03-26 20:40:00,Austin,2022,3,26,20,40,30-39,M,BLK,41.90076690414193,-87.76885094130077,POINT (-87.768850941301 41.900766904142),60651.0
2022-03-27 15:11:00,Humboldt Park,2022,3,27,15,11,20-29,M,BLK,41.90116966894669,-87.72351854747082,POINT (-87.723518547471 41.901169668947),60651.0
2022-03-28 15:37:00,West Englewood,2022,3,28,15,37,20-29,F,BLK,41.78082558894668,-87.67514524747082,POINT (-87.675145247471 41.780825588947),60636.0
2022-03-30 03:55:00,South Shore,2022,3,30,3,55,30-39,M,BLK,41.75427690414193,-87.56253094130076,POINT (-87.562530941301 41.754276904142),60649.0
2022-03-30 12:00:00,Humboldt Park,2022,3,30,12,0,30-39,M,BLK,41.89298690414193,-87.71300905869923,POINT (-87.713009058699 41.892986904142),60624.0
2022-04-01 12:27:00,South Shore,2022,4,1,12,27,60-69,M,BLK,41.75580834585807,-87.55880534612034,POINT (-87.55880534612 41.755808345858),60649.0
2022-04-01 13:20:00,Austin,2022,4,1,13,20,30-39,M,BLK,41.89600309585807,-87.75305094130077,POINT (-87.753050941301 41.896003095858),60651.0
2022-04-08 10:28:00,Austin,2022,4,8,10,28,20-29,M,BLK,41.89599690414193,-87.75277094130077,POINT (-87.752770941301 41.895996904142),60651.0
2022-04-11 17:19:00,South Shore,2022,4,11,17,19,20-29,M,BLK,41.76693966894668,-87.57543854747082,POINT (-87.575438547471 41.766939668947),60649.0
2022-04-18 11:40:00,Austin,2022,4,18,11,40,40-49,M,BLK,41.87561690414193,-87.74308905869923,POINT (-87.743089058699 41.875616904142),60644.0
2022-04-18 18:29:00,West Englewood,2022,4,18,18,29,30-39,M,BLK,41.76089690414193,-87.66302905869924,POINT (-87.663029058699 41.760896904142),60636.0
2022-04-24 14:38:00,South Shore,2022,4,24,14,38,20-29,M,WWH,41.76563126685807,-87.59295615530077,POINT (-87.592956155301 41.765631266858),60619.0
2022-04-25 11:27:00,Austin,2022,4,25,11,27,20-29,M,BLK,41.89801834585807,-87.74900534612034,POINT (-87.74900534612 41.898018345858),60651.0
2022-04-25 11:47:00,Humboldt Park,2022,4,25,11,47,30-39,M,BLK,41.89580309585807,-87.72133905869923,POINT (-87.721339058699 41.895803095858),60624.0
2022-04-28 15:43:00,South Shore,2022,4,28,15,43,30-39,M,BLK,41.77373309585807,-87.58484905869923,POINT (-87.584849058699 41.773733095858),60649.0
2022-04-29 17:50:00,Austin,2022,4,29,17,50,60-69,M,BLK,41.87574690414193,-87.74279905869923,POINT (-87.742799058699 41.875746904142),60644.0
2022-05-01 22:52:00,West Englewood,2022,5,1,22,52,0-19,M,BLK,41.76355049999999,-87.66011,POINT (-87.66011 41.7635505),60636.0
2022-05-03 10:42:00,Humboldt Park,2022,5,3,10,42,30-39,M,BLK,41.89588966894669,-87.72092854747082,POINT (-87.720928547471 41.895889668947),60624.0
2022-05-04 21:54:00,South Shore,2022,5,4,21,54,30-39,M,BLK,41.75144690414193,-87.58006905869924,POINT (-87.580069058699 41.751446904142),60649.0
